636,AC_SORT_DESCENDING
637,AC_FILTER
638,AC_SET_CLOCK
639,AC_VIEW_CLOCK
640,AC_SELECT_TIME_ZONE
641,AC_EDIT_TIME_ZONES
642,AC_SET_ALARM
643,AC_CLEAR_ALARM
644,AC_SNOOZE_ALARM
645,AC_RESET_ALARM
646,AC_SYNCHRONIZE
647,AC_SEND_RECEIVE
648,AC_SEND_TO
649,AC_REPLY
650,AC_REPLY_ALL
651,AC_FORWARD_MSG
652,AC_SEND
653,AC_ATTACH_FILE
654,AC_UPLOAD
655,AC_DOWNLOAD_SAVE_TARGET_AS
656,AC_SET_BORDERS
657,AC_INSERT_ROW
658,AC_INSERT_COLUMN
659,AC_INSERT_FILE
660,AC_INSERT_PICTURE
661,AC_INSERT_OBJECT
662,AC_INSERT_SYMBOL
663,AC_SAVE
664,AC_RENAME
665,AC_MERGE
666,AC_SPLIT
667,AC_DISRIBUTE_HORIZONTALLY
668,AC_DISTRIBUTE_VERTICALLY
669,AC_NEXT_KB_LAYOUT_SELECT
670,AC_NAVIGATION_GUIDANCE
671,AC_DESKTOP_SHOW_ALL_WINDOWS
672,AC_SOFT_KEY_LEFT
673,AC_SOFT_KEY_RIGHT
674,AC_DESKTOP_SHOW_ALL_APPLICATIONS
688,AC_IDLE_KEEP_ALIVE
704,EXTENDED_KB_ATTRIBUTES_COLLECTION
705,KB_FORM_FACTOR
706,KB_KEY_TYPE
707,KB_PHYSICAL_LAYOUT
708,VENDOR-SPECIFIC_KB_PHYSICAL_LAYOUT
709,KB_IETF_LANGUAGE_TAG_INDEX
710,IMPLEMENTED_KB_INPUT_ASSIST_CONTROLS
711,KB_INPUT_ASSIST_PREVIOUS
712,KB_INPUT_ASSIST_NEXT
713,KB_INPUT_ASSIST_PREVIOUS_GROUP
714,KB_INPUT_ASSIST_NEXT_GROUP
715,KB_INPUT_ASSIST_ACCEPT
716,KB_INPUT_ASSIST_CANCEL
720,PRIVACY_SCREEN_TOGGLE
721,PRIVACY_SCREEN_LEVEL_DECREMENT
722,PRIVACY_SCREEN_LEVEL_INCREMENT
723,PRIVACY_SCREEN_LEVEL_MINIMUM
724,PRIVACY_SCREEN_LEVEL_MAXIMUM
1280,CONTACT_EDITED
1281,CONTACT_ADDED
1282,CONTACT_RECORD_ACTIVE
1283,CONTACT_INDEX
1284,CONTACT_NICKNAME
1285,CONTACT_FIRST_NAME
1286,CONTACT_LAST_NAME
1287,CONTACT_FULL_NAME
1288,CONTACT_PHONE_NUMBER_PERSONAL
1289,CONTACT_PHONE_NUMBER_BUSINESS
1290,CONTACT_PHONE_NUMBER_MOBILE
1291,CONTACT_PHONE_NUMBER_PAGER
1292,CONTACT_PHONE_NUMBER_FAX
1293,CONTACT_PHONE_NUMBER_OTHER
1294,CONTACT_EMAIL_PERSONAL
1295,CONTACT_EMAIL_BUSINESS
1296,CONTACT_EMAIL_OTHER
1297,CONTACT_EMAIL_MAIN
1298,CONTACT_SPEED_DIAL_NUMBER
1299,CONTACT_STATUS_FLAG
1300,CONTACT_MISC.
